NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250101;0.0;1;3.9;1;740;9;11.0;1;1256;9;8.0;1;7.5;1;7.1;1;0.6;9;;;0;9;0.8;1;;;3.3;1;40;1;301;9;6.3;1;20;1;252;9;;;;;;;5.6;1;20;1;252;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250102;3.0;1;7.2;1;2254;9;13.7;1;1433;9;9.1;1;10.5;1;6.5;1;5.5;9;;;0;9;1.2;1;;;2.8;1;60;1;106;9;6.2;1;60;1;125;9;;;;;;;5.3;1;60;1;124;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250103;0.0;1;3.4;1;1750;9;10.2;1;1319;9;5.2;1;6.8;1;6.8;1;1.2;1;;;130;9;1.4;1;;;5.0;1;300;1;1217;9;10.6;1;300;1;1349;9;;;;;;;9.7;1;300;1;1349;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250104;0.2;1;-2.8;1;600;9;10.7;1;1317;9;4.9;1;4.0;1;13.5;1;;;;;481;9;0.6;1;;;1.9;1;120;1;1008;9;3.4;1;90;1;1005;9;;;;;;;3.2;1;100;1;953;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250105;0.0;1;7.6;1;2021;9;15.5;1;1238;9;11.7;1;11.6;1;7.9;1;7.0;9;;;0;9;2.6;1;;;5.3;1;130;1;1917;9;11.6;1;180;1;1355;9;;;;;;;10.2;1;170;1;1916;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250106;1.8;1;12.3;1;2301;9;15.3;1;1112;9;13.1;1;13.8;1;3.0;1;11.3;9;;;0;9;2.9;1;;;5.0;1;140;1;335;9;13.8;1;200;1;620;9;;;;;;;11.7;1;130;1;320;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250107;0.0;1;4.2;1;648;9;12.6;1;1337;9;8.0;1;8.4;1;8.4;1;0.8;9;;;0;9;1.6;1;;;4.2;1;300;1;1112;9;9.4;1;300;1;1137;9;;;;;;;8.5;1;300;1;1405;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250108;0.2;1;3.6;1;636;9;19.2;1;1225;9;11.2;1;11.4;1;15.6;1;0.9;9;;;0;9;1.4;1;;;4.2;1;160;1;1616;9;8.7;1;180;1;1608;9;;;;;;;7.6;1;180;1;1608;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250109;0.0;1;7.9;1;318;9;15.3;1;1439;9;10.9;1;11.6;1;7.4;1;4.6;9;;;0;9;1.6;1;;;4.3;1;270;9;2240;9;9.3;1;240;9;2317;9;;;;;;;8.2;1;240;1;2317;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250110;0.0;1;4.1;1;656;9;13.1;1;1036;9;8.2;1;8.6;1;9.0;1;3.0;9;;;0;9;1.9;1;;;5.2;1;310;1;558;9;9.6;1;320;1;603;9;;;;;;;8.7;1;290;1;543;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250111;0.0;1;5.4;1;1758;9;13.8;1;1253;9;6.4;1;9.6;1;8.4;1;3.3;9;;;17;9;1.6;1;;;8.4;1;310;1;1434;9;17.2;1;310;1;1425;9;;;;;;;15.6;1;310;1;1425;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250112;0.0;1;-3.8;1;701;9;9.1;1;1356;9;1.4;1;2.7;1;12.9;1;-6.7;9;;;814;9;1.0;1;;;3.1;1;300;1;1331;9;6.3;1;310;1;1303;9;;;;;;;5.9;1;310;1;1303;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250113;0.2;1;-4.3;1;630;9;11.1;1;1236;9;1.5;1;3.4;1;15.4;1;;;;;806;9;0.9;1;;;2.9;1;270;1;1326;9;5.5;1;270;1;1351;9;;;;;;;5.0;1;270;1;1351;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250114;0.0;1;-3.8;1;513;9;11.1;1;1030;9;2.3;1;3.7;1;14.9;1;-6.6;9;;;734;9;0.6;1;;;2.0;1;70;1;59;9;5.2;1;110;1;50;9;;;;;;;4.8;1;110;1;50;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250115;0.0;1;-4.6;1;600;9;11.5;1;1340;9;1.6;1;3.5;1;16.1;1;-8.0;1;;;755;9;0.7;1;;;2.9;1;250;1;1458;9;4.7;1;270;1;1245;9;;;;;;;4.4;1;260;1;1455;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250116;0.2;1;-2.9;1;217;9;13.2;1;1212;9;5.0;1;5.2;1;16.1;1;-6.2;9;;;340;9;0.9;1;;;2.1;1;40;9;2307;9;5.8;1;30;9;2134;9;;;;;;;5.1;1;30;1;2134;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250117;0.0;1;-2.7;1;639;9;13.1;1;1316;9;3.7;1;5.2;1;15.8;1;-5.9;9;;;549;9;0.9;1;;;3.6;1;280;1;1325;9;6.2;1;280;1;1321;9;;;;;;;5.8;1;280;1;1321;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250118;0.0;1;-2.8;1;719;9;14.7;1;1218;9;5.2;1;6.0;1;17.5;1;-6.2;9;;;540;9;0.5;1;;;2.4;1;100;1;949;9;4.7;1;110;1;947;9;;;;;;;4.1;1;110;1;949;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250119;0.0;1;5.3;1;725;9;14.7;1;1248;9;9.0;1;10.0;1;9.4;1;3.5;9;;;0;9;0.7;1;;;3.6;1;30;1;415;9;7.3;1;30;1;408;9;;;;;;;6.8;1;30;1;408;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250120;0.6;1;6.5;1;430;9;13.3;1;1035;9;8.9;1;9.9;1;6.8;1;4.5;9;;;0;9;1.5;1;;;5.0;1;100;1;1050;9;12.8;1;100;1;1108;9;;;;;;;11.0;1;100;1;1108;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250121;7.0;1;3.1;1;550;9;13.6;1;1252;9;8.9;1;8.4;1;10.5;1;-0.1;9;;;0;9;2.3;1;;;4.5;1;130;1;1347;9;11.3;1;90;9;2022;9;;;;;;;10.1;1;90;1;2022;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250122;0.2;1;9.6;1;300;9;12.7;1;1354;9;10.8;1;11.2;1;3.1;1;8.7;9;;;0;9;3.9;1;;;6.5;1;100;1;1602;9;15.0;1;120;1;1542;9;;;;;;;12.9;1;120;1;1542;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250123;0.0;1;6.7;1;459;9;15.7;1;1514;9;9.7;1;11.2;1;9.0;1;4.2;9;;;0;9;1.2;1;;;3.7;1;100;1;1;9;8.1;1;80;1;11;9;;;;;;;6.6;1;80;1;13;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250124;0.2;1;-0.5;1;504;9;17.2;1;1241;9;8.7;1;8.4;1;17.7;1;-4.1;9;;;85;9;1.8;1;;;4.5;1;100;9;2308;9;9.9;1;110;9;2356;9;;;;;;;9.5;1;100;1;2253;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250125;3.2;1;10.9;1;611;9;18.8;1;1337;9;14.2;1;14.9;1;7.9;1;8.0;9;;;0;9;3.4;1;;;6.6;1;150;1;1254;9;13.9;1;90;1;1224;9;;;;;;;12.2;1;120;1;1308;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250126;0.4;1;3.7;1;715;9;14.4;1;1324;9;10.1;1;9.1;1;10.7;1;0.5;9;;;0;9;2.0;1;;;4.3;1;180;1;1406;9;10.5;1;160;1;1405;9;;;;;;;8.7;1;160;1;1405;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250127;0.6;1;11.5;1;1801;9;18.6;1;1311;9;14.8;1;15.1;1;7.1;1;10.9;9;;;0;9;3.4;1;;;5.4;1;170;1;1324;9;12.7;1;170;9;2354;9;;;;;;;11.5;1;170;1;2354;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250128;0.2;1;7.9;1;751;9;13.2;1;1222;9;9.6;1;10.6;1;5.3;1;6.9;9;;;0;9;2.5;1;;;6.7;1;200;1;8;9;16.8;1;190;1;6;9;;;;;;;13.9;1;190;1;5;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250129;4.2;1;2.4;1;625;9;15.1;1;1318;9;9.1;1;8.8;1;12.7;1;-0.7;9;;;0;9;2.0;1;;;3.7;1;150;1;1556;9;8.7;1;170;1;1603;9;;;;;;;7.8;1;90;1;1933;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250130;8.0;1;9.3;1;413;9;13.6;1;1010;9;10.1;1;11.5;1;4.3;1;8.4;9;;;0;9;3.2;1;;;6.2;1;100;1;1346;9;15.3;1;90;1;1448;9;;;;;;;14.3;1;90;1;1448;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250131;7.0;1;7.5;1;1759;9;11.4;1;1327;9;8.1;1;9.5;1;3.9;1;6.5;9;;;0;9;1.2;1;;;3.8;1;300;1;1442;9;9.1;1;280;1;1434;9;;;;;;;7.6;1;280;1;1434;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250201;21.2;1;5.0;1;2052;9;11.9;1;1300;9;8.3;1;8.5;1;6.9;1;3.0;9;;;0;9;1.9;1;;;5.0;1;90;1;751;9;11.7;1;120;1;731;9;;;;;;;10.3;1;120;1;743;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250202;0.0;1;6.4;1;353;9;15.3;1;1459;9;7.8;1;10.9;1;8.9;1;5.7;9;;;0;9;1.1;1;;;2.7;1;30;1;51;9;6.2;1;30;1;321;9;;;;;;;5.3;1;30;1;321;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250203;0.2;1;0.4;1;637;9;16.2;1;1356;9;6.7;1;8.3;1;15.8;1;-2.4;9;;;0;9;0.9;1;;;3.1;1;300;1;1500;9;5.6;1;290;1;1456;9;;;;;;;4.9;1;290;1;1455;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250204;0.2;1;-0.6;1;506;9;16.4;1;1218;9;6.3;1;7.9;1;17.0;1;-3.7;9;;;191;9;0.7;1;;;3.2;1;250;1;1328;1;5.6;1;280;1;1307;9;;;;;;;5.1;1;280;1;1311;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250205;0.0;1;1.4;1;140;9;14.1;1;;;6.3;1;7.8;1;12.7;1;;;;;0;9;1.6;1;;;;;;;;;6.1;1;;;;;;;;;;;5.7;1;;;;;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250206;0.0;1;0.6;1;;;17.8;1;1336;9;7.6;1;9.2;1;17.2;1;;;;;0;9;1.3;1;;;3.6;1;210;1;1433;1;7.8;1;210;1;1433;9;;;;;;;6.4;1;210;1;1433;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250207;4.2;1;1.2;1;150;9;12.1;1;1306;9;8.7;1;6.7;1;10.9;1;-2.1;9;;;0;9;3.8;1;;;6.5;1;110;9;1914;9;16.3;1;120;9;1911;9;;;;;;;14.5;1;120;1;1911;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250208;9.4;1;8.5;1;122;9;10.4;1;1326;9;8.9;1;9.5;1;1.9;1;7.2;9;;;0;9;4.0;1;;;6.5;1;110;1;1352;9;14.9;1;140;1;1345;9;;;;;;;12.8;1;160;1;250;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250209;0.0;1;3.8;1;650;9;14.7;1;1226;9;8.7;1;9.3;1;10.9;1;1.2;9;;;0;9;0.9;1;;;2.9;1;250;1;1500;9;5.5;1;240;1;1455;9;;;;;;;4.7;1;60;1;305;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250210;0.0;1;6.0;1;604;9;14.5;1;1206;9;9.9;1;10.3;1;8.5;1;3.3;9;;;0;9;1.0;1;;;3.3;1;220;1;1313;9;6.5;1;180;1;1526;9;;;;;;;5.3;1;200;1;1309;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250211;11.0;1;7.4;1;104;9;13.8;1;1132;9;10.4;1;10.6;1;6.4;1;5.2;9;;;0;9;1.9;1;;;3.8;1;140;1;1203;9;7.8;1;170;1;1208;9;;;;;;;7.1;1;150;1;1338;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250212;0.0;1;9.0;1;;;14.1;1;946;9;11.5;1;11.6;1;5.1;1;;;;;0;9;2.6;1;;;;;;;;;9.6;1;90;1;1053;9;;;;;;;9.0;1;90;1;1053;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250213;0.2;1;7.9;1;637;9;16.8;1;1249;9;11.0;1;12.4;1;8.9;1;6.1;9;;;0;9;1.0;1;;;3.6;1;250;1;1310;9;6.5;1;270;1;1308;9;;;;;;;5.9;1;270;1;1307;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250214;0.0;1;5.1;1;135;9;11.2;1;1110;9;6.6;1;8.2;1;6.1;1;1.9;9;;;0;9;3.2;1;;;9.7;1;310;1;1401;9;17.6;1;320;1;1355;9;;;;;;;16.3;1;320;1;1355;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250215;0.0;1;-1.9;1;518;9;15.3;1;1341;9;5.4;1;6.7;1;17.2;1;-4.5;9;;;420;9;0.9;1;;;3.5;1;230;1;1403;9;6.6;1;270;1;1403;9;;;;;;;5.8;1;270;1;1403;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250216;0.2;1;1.1;1;2348;9;14.7;1;1347;9;7.4;1;7.9;1;13.6;1;-2.3;9;;;0;9;0.9;1;;;3.0;1;310;1;1313;9;6.3;1;340;1;1157;9;;;;;;;5.9;1;310;1;1305;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250217;0.2;1;0.8;1;457;9;14.4;1;1336;9;6.9;1;7.6;1;13.6;1;-2.1;9;;;0;9;0.7;1;;;3.3;1;240;1;1549;9;6.2;1;170;1;1535;9;;;;;;;5.5;1;170;1;1535;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250218;0.0;1;2.9;1;405;9;14.0;1;;;8.6;1;8.5;1;11.1;1;-0.2;1;;;0;9;0.9;1;;;3.1;1;90;1;2349;1;7.5;1;90;1;2356;9;;;;;;;6.5;1;90;1;2356;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250219;0.0;1;9.2;1;1947;9;15.6;1;1234;9;11.6;1;12.4;1;6.4;1;6.8;9;;;0;9;2.1;1;;;4.1;1;150;1;1036;9;8.9;1;160;1;1033;9;;;;;;;8.0;1;160;1;1033;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250220;0.0;1;8.8;1;342;9;10.9;1;1335;9;9.5;1;9.9;1;2.1;1;8.4;9;;;;;0.7;1;;;2.4;1;70;1;2227;1;4.3;1;70;1;2219;9;;;;;;;3.7;1;70;1;2221;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250221;0.2;1;3.8;1;614;9;15.4;1;1345;9;11.0;1;9.6;1;11.6;1;0.9;9;;;0;9;2.4;1;;;4.4;1;110;9;1917;9;10.1;1;100;9;1909;9;;;;;;;8.6;1;100;1;1909;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250222;0.4;1;11.8;1;722;9;14.4;1;1215;9;13.1;1;13.1;1;2.6;1;11.1;9;;;0;9;2.9;1;;;4.4;1;140;1;909;9;10.8;1;60;1;240;9;;;;;;;9.8;1;60;1;240;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250223;0.8;1;11.0;1;541;9;14.1;1;1055;9;12.5;1;12.6;1;3.1;1;10.2;9;;;0;9;0.8;1;;;2.6;1;80;1;13;9;6.0;1;80;1;16;9;;;;;;;5.3;1;80;1;16;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250224;0.0;1;7.8;1;239;9;16.3;1;1127;9;11.7;1;12.1;1;8.5;1;4.5;9;;;0;9;1.0;1;;;3.0;1;240;1;1310;9;5.5;1;250;1;1306;9;;;;;;;4.7;1;240;1;1255;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250225;0.0;1;8.8;1;341;9;14.6;1;1248;9;11.2;1;11.7;1;5.8;1;6.9;9;;;0;9;2.1;1;;;4.5;1;300;9;2359;9;9.1;1;290;9;2232;9;;;;;;;8.2;1;290;1;2232;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250226;0.0;1;6.9;1;540;9;13.5;1;1351;9;9.6;1;10.2;1;6.6;1;5.3;9;;;0;9;4.4;1;;;7.8;1;320;1;1118;9;17.0;1;320;1;725;9;;;;;;;15.6;1;320;1;725;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250227;0.0;1;-0.1;1;628;9;16.9;1;1359;9;7.9;1;8.4;1;17.0;1;-3.0;9;;;9;9;1.5;1;;;5.5;1;310;1;1554;9;12.9;1;310;1;1558;9;;;;;;;10.1;1;310;1;1558;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250228;0.0;1;2.1;1;540;9;16.6;1;1356;9;8.5;1;9.4;1;14.5;1;-1.0;9;;;0;9;1.0;1;;;3.5;1;280;1;1457;9;6.8;1;280;1;1440;9;;;;;;;6.3;1;280;1;1448;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250301;0.2;1;2.4;1;411;9;13.9;1;1154;9;7.6;1;8.2;1;11.5;1;-0.3;9;;;0;9;1.5;1;;;5.3;1;120;1;1305;9;11.9;1;170;1;1207;9;;;;;;;10.4;1;170;1;1254;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250302;0.0;1;1.0;1;602;9;17.7;1;1247;9;8.9;1;9.4;1;16.7;1;-2.1;9;;;0;9;1.0;1;;;4.1;1;240;1;1323;9;7.0;1;240;1;1257;9;;;;;;;6.3;1;240;1;1257;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250303;0.2;1;1.7;1;543;9;18.0;1;1352;9;9.2;1;9.9;1;16.3;1;-1.2;9;;;;;1.2;1;;;3.6;1;250;1;1428;1;7.0;1;120;1;935;9;;;;;;;6.7;1;250;1;1421;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250304;0.0;1;1.6;1;447;9;18.9;1;1331;9;9.5;1;10.3;1;17.3;1;-2.0;9;;;0;9;1.3;1;;;4.0;1;160;1;1036;9;8.1;1;80;1;1053;9;;;;;;;7.5;1;150;1;1157;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250305;0.0;1;2.7;1;309;9;19.0;1;1413;9;11.4;1;10.9;1;16.3;1;-0.8;9;;;0;9;2.2;1;;;4.9;1;110;1;1210;9;11.1;1;170;1;1133;9;;;;;;;9.8;1;170;1;1151;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250306;0.0;1;4.3;1;328;9;17.4;1;1424;9;12.1;1;10.9;1;13.1;1;0.0;9;;;0;9;3.1;1;;;6.3;1;150;1;1442;9;14.0;1;190;1;1354;9;;;;;;;11.4;1;120;1;1050;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250307;0.0;1;8.2;1;638;9;17.0;1;1034;9;13.5;1;12.6;1;8.8;1;3.3;9;;;0;9;2.7;1;;;5.4;1;150;1;1320;9;12.2;1;160;1;1027;9;;;;;;;11.1;1;160;1;1027;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250308;0.0;1;11.0;1;219;9;18.7;1;1307;9;14.0;1;14.9;1;7.7;1;8.5;9;;;0;9;3.1;1;;;7.2;1;150;1;1016;9;15.0;1;160;1;1008;9;;;;;;;13.2;1;160;1;1008;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250309;35.2;1;10.9;1;1754;9;15.5;1;933;9;12.4;1;13.2;1;4.6;1;10.2;9;;;0;9;5.1;1;;;10.2;1;110;1;1046;9;25.1;1;80;1;937;9;;;;;;;20.9;1;90;1;848;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250310;23.8;1;8.0;1;518;9;15.2;1;1159;9;10.8;1;11.6;1;7.2;1;5.8;9;;;0;9;2.4;1;;;4.6;1;150;1;1256;9;9.7;1;180;1;1248;9;;;;;;;7.9;1;180;1;1251;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250311;16.4;1;8.5;1;225;9;14.3;1;1225;9;11.2;1;11.4;1;5.8;1;7.2;9;;;0;9;2.4;1;;;5.1;1;20;9;2026;9;10.6;1;360;9;2018;9;;;;;;;8.6;1;360;1;2021;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250312;7.6;1;9.4;1;619;9;16.4;1;1101;9;10.5;1;12.9;1;7.0;1;7.5;9;;;0;9;1.3;1;;;3.1;1;70;1;1332;9;6.5;1;80;1;1324;9;;;;;;;6.1;1;80;1;1324;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250313;1.4;1;3.6;1;512;9;12.1;1;1545;9;8.2;1;7.9;1;8.5;1;0.4;9;;;0;9;0.9;1;;;2.8;1;50;1;1454;9;5.4;1;80;1;1528;9;;;;;;;5.1;1;80;1;1511;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250314;5.8;1;6.6;1;1756;9;9.9;1;930;9;7.5;1;8.3;1;3.3;1;5.3;9;;;0;9;1.1;1;;;2.7;1;270;1;1343;9;5.1;1;270;1;1339;9;;;;;;;4.7;1;270;1;1339;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250315;0.0;1;4.4;1;418;9;12.0;1;1409;9;6.8;1;8.2;1;7.6;1;4.4;9;;;0;9;1.7;1;;;4.6;1;300;1;1237;9;9.6;1;340;1;1321;9;;;;;;;8.7;1;340;1;1321;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250316;0.0;1;-1.1;1;612;9;11.8;1;1419;9;5.1;1;5.4;1;12.9;1;-4.4;9;;;194;9;1.5;1;;;4.8;1;300;1;1435;9;9.8;1;280;1;1427;9;;;;;;;8.6;1;280;1;1427;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250317;0.2;1;-1.2;1;459;9;16.7;1;1522;9;7.7;1;7.8;1;17.9;1;-4.6;9;;;263;9;1.0;1;;;3.1;1;200;1;1204;9;6.2;1;220;1;1250;9;;;;;;;5.9;1;240;1;1416;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250318;0.0;1;2.7;1;143;9;16.1;1;1236;9;10.4;1;9.4;1;13.4;1;-1.1;9;;;0;9;3.4;1;;;6.9;1;100;1;1301;9;14.4;1;80;1;1317;9;;;;;;;13.5;1;80;1;1321;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250319;0.0;1;9.0;1;350;9;14.9;1;1347;9;11.1;1;12.0;1;5.9;1;7.3;9;;;0;9;3.8;1;;;7.5;1;100;1;711;9;16.4;1;120;1;704;9;;;;;;;15.0;1;120;1;704;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250320;0.0;1;9.7;1;2258;9;17.2;1;1228;9;12.7;1;13.5;1;7.5;1;8.1;9;;;0;9;4.7;1;;;7.6;1;100;1;451;9;16.6;1;100;1;823;9;;;;;;;14.8;1;100;1;823;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250321;6.0;1;11.6;1;1946;9;17.9;1;1210;9;14.0;1;14.8;1;6.3;1;10.7;9;;;0;9;5.6;1;;;8.7;1;110;1;847;9;21.4;1;110;1;1148;9;;;;;;;18.5;1;110;1;1148;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250322;18.3;1;11.6;1;57;9;17.2;1;1121;9;12.6;1;14.4;1;5.6;1;9.7;9;;;0;9;3.7;1;;;7.2;1;120;1;1145;9;19.0;1;80;1;1215;9;;;;;;;15.4;1;180;1;1908;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250323;15.0;1;7.0;1;544;9;16.9;1;1231;9;10.2;1;12.0;1;9.9;1;5.0;9;;;0;9;1.1;1;;;3.8;1;220;1;1617;1;7.1;1;250;1;1611;9;;;;;;;6.3;1;250;1;1617;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250324;2.6;1;7.9;1;548;9;16.4;1;1214;9;10.9;1;12.2;1;8.5;1;7.1;9;;;0;9;1.4;1;;;3.9;1;220;1;1340;9;6.7;1;250;1;1310;9;;;;;;;6.3;1;250;1;1340;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250325;0.0;1;4.1;1;535;9;19.3;1;1505;9;11.8;1;11.7;1;15.2;1;1.3;9;;;0;9;1.1;1;;;4.4;1;250;1;1431;9;7.8;1;280;1;1412;9;;;;;;;7.2;1;280;1;1411;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250326;0.0;1;5.3;1;548;9;19.9;1;1307;9;12.3;1;12.6;1;14.6;1;2.2;9;;;0;9;1.6;1;;;4.9;1;110;1;1642;9;12.0;1;130;1;1639;9;;;;;;;9.2;1;130;1;1639;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250327;0.2;1;5.1;1;517;9;19.8;1;1309;9;12.1;1;12.5;1;14.7;1;1.7;9;;;0;9;1.6;1;;;4.6;1;280;1;1502;9;9.5;1;300;1;1659;9;;;;;;;8.5;1;300;1;1659;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250328;0.0;1;4.6;1;445;9;18.3;1;1518;9;12.4;1;11.5;1;13.7;1;1.4;9;;;0;9;3.4;1;;;8.3;1;310;1;1447;9;19.5;1;270;1;1443;9;;;;;;;16.4;1;270;1;1443;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250329;0.0;1;8.8;1;527;9;17.4;1;1156;9;12.5;1;13.1;1;8.6;1;7.5;9;;;0;9;4.0;1;;;7.9;1;320;1;725;9;16.5;1;330;1;658;9;;;;;;;13.8;1;340;1;800;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250330;0.0;1;4.3;1;533;9;20.8;1;1508;9;13.3;1;12.6;1;16.5;1;1.1;9;;;0;9;2.3;1;;;5.4;1;320;9;2041;9;11.6;1;10;9;2348;9;;;;;;;10.3;1;300;1;2038;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250331;0.0;1;10.1;1;527;9;22.2;1;1426;9;15.1;1;16.2;1;12.1;1;5.9;9;;;;;1.8;1;;;4.3;1;330;1;721;1;9.2;1;20;1;747;9;;;;;;;8.6;1;300;1;949;9;;
13001009;AIX EN PROVENCE;43.529500;5.424500;173;20250401;0.6;1;4.8;1;449;9;19.1;1;1200;9;11.6;1;12.0;1;14.3;1;0.6;9;;;;;1.9;1;;;4.9;1;100;1;1511;1;10.6;1;80;1;1620;9;;;;;;;9.9;1;80;1;1620;9;;
